DATAFLOW,FREQ,ETA,ITTER107,SESSO,STACIVX,TIPO_INDDEM,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT
IT1:22_289(1.5),A,TOTAL,061102,9,99,JAN,2021,7985,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,061103,9,99,JAN,2019,6943,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,061103,9,99,JAN,2020,6897,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,061103,9,99,JAN,2021,6816,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,061104,9,99,JAN,2019,6572,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,061104,9,99,JAN,2020,6584,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,061104,9,99,JAN,2021,6470,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062001,9,99,JAN,2019,8341,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062001,9,99,JAN,2020,8176,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062001,9,99,JAN,2021,8105,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062002,9,99,JAN,2019,2730,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062002,9,99,JAN,2020,2709,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062002,9,99,JAN,2021,2645,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062003,9,99,JAN,2019,5538,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062003,9,99,JAN,2020,5504,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062003,9,99,JAN,2021,5426,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062004,9,99,JAN,2019,2640,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062004,9,99,JAN,2020,2557,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062004,9,99,JAN,2021,2502,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062005,9,99,JAN,2019,1996,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062005,9,99,JAN,2020,1994,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062005,9,99,JAN,2021,1994,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062006,9,99,JAN,2019,758,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062006,9,99,JAN,2020,737,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062006,9,99,JAN,2021,734,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062007,9,99,JAN,2019,2271,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062007,9,99,JAN,2020,2228,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062007,9,99,JAN,2021,2135,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062008,9,99,JAN,2019,58745,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062008,9,99,JAN,2020,58338,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062008,9,99,JAN,2021,57500,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062009,9,99,JAN,2019,1359,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062009,9,99,JAN,2020,1366,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062009,9,99,JAN,2021,1349,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062010,9,99,JAN,2019,2093,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062010,9,99,JAN,2020,2072,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062010,9,99,JAN,2021,2016,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062011,9,99,JAN,2019,1656,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062011,9,99,JAN,2020,1630,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062011,9,99,JAN,2021,1583,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062012,9,99,JAN,2019,2606,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062012,9,99,JAN,2020,2581,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062012,9,99,JAN,2021,2525,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062013,9,99,JAN,2019,999,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062013,9,99,JAN,2020,995,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062013,9,99,JAN,2021,983,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062014,9,99,JAN,2019,1647,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062014,9,99,JAN,2020,1598,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062014,9,99,JAN,2021,1599,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062015,9,99,JAN,2019,1305,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062015,9,99,JAN,2020,1293,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062015,9,99,JAN,2021,1242,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062016,9,99,JAN,2019,870,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062016,9,99,JAN,2020,862,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062016,9,99,JAN,2021,845,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062017,9,99,JAN,2019,1431,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062017,9,99,JAN,2020,1394,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062017,9,99,JAN,2021,1365,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062018,9,99,JAN,2019,1194,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062018,9,99,JAN,2020,1168,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062018,9,99,JAN,2021,1150,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062019,9,99,JAN,2019,2685,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062019,9,99,JAN,2020,2629,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062019,9,99,JAN,2021,2545,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062020,9,99,JAN,2019,1131,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062020,9,99,JAN,2020,1094,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062020,9,99,JAN,2021,1056,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062021,9,99,JAN,2019,2018,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062021,9,99,JAN,2020,1985,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062021,9,99,JAN,2021,1931,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062022,9,99,JAN,2019,3328,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062022,9,99,JAN,2020,3252,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062022,9,99,JAN,2021,3166,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062023,9,99,JAN,2019,3793,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062023,9,99,JAN,2020,3741,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062023,9,99,JAN,2021,3654,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062024,9,99,JAN,2019,2308,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062024,9,99,JAN,2020,2270,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062024,9,99,JAN,2021,2189,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062025,9,99,JAN,2019,2277,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062025,9,99,JAN,2020,2239,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062025,9,99,JAN,2021,2213,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062026,9,99,JAN,2019,3985,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062026,9,99,JAN,2020,3957,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062026,9,99,JAN,2021,3823,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062027,9,99,JAN,2019,2748,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062027,9,99,JAN,2020,2721,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062027,9,99,JAN,2021,2627,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062028,9,99,JAN,2019,2144,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062028,9,99,JAN,2020,2171,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062028,9,99,JAN,2021,2103,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062029,9,99,JAN,2019,3575,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062029,9,99,JAN,2020,3528,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062029,9,99,JAN,2021,3376,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062030,9,99,JAN,2019,3250,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062030,9,99,JAN,2020,3221,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062030,9,99,JAN,2021,3233,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062031,9,99,JAN,2019,1413,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062031,9,99,JAN,2020,1393,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062031,9,99,JAN,2021,1357,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062032,9,99,JAN,2019,1222,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062032,9,99,JAN,2020,1209,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062032,9,99,JAN,2021,1197,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062033,9,99,JAN,2019,1016,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062033,9,99,JAN,2020,1006,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062033,9,99,JAN,2021,979,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062034,9,99,JAN,2019,1786,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062034,9,99,JAN,2020,1764,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062034,9,99,JAN,2021,1698,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062035,9,99,JAN,2019,2192,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062035,9,99,JAN,2020,2180,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062035,9,99,JAN,2021,2102,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062036,9,99,JAN,2019,455,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062036,9,99,JAN,2020,439,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062036,9,99,JAN,2021,423,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062037,9,99,JAN,2019,4816,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062037,9,99,JAN,2020,4755,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062037,9,99,JAN,2021,4656,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062038,9,99,JAN,2019,4128,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062038,9,99,JAN,2020,4080,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062038,9,99,JAN,2021,4072,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062039,9,99,JAN,2019,1818,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062039,9,99,JAN,2020,1781,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062039,9,99,JAN,2021,1739,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062040,9,99,JAN,2019,4054,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062040,9,99,JAN,2020,4058,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062040,9,99,JAN,2021,4026,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062041,9,99,JAN,2019,1576,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062041,9,99,JAN,2020,1536,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062041,9,99,JAN,2021,1484,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062042,9,99,JAN,2019,1435,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062042,9,99,JAN,2020,1405,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062042,9,99,JAN,2021,1355,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062043,9,99,JAN,2019,13371,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062043,9,99,JAN,2020,13226,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062043,9,99,JAN,2021,13098,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062044,9,99,JAN,2019,4812,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062044,9,99,JAN,2020,4744,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062044,9,99,JAN,2021,4580,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062045,9,99,JAN,2019,3861,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062045,9,99,JAN,2020,3819,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062045,9,99,JAN,2021,3688,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062046,9,99,JAN,2019,2412,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062046,9,99,JAN,2020,2363,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062046,9,99,JAN,2021,2290,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062047,9,99,JAN,2019,2082,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062047,9,99,JAN,2020,2077,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062047,9,99,JAN,2021,2024,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062048,9,99,JAN,2019,2063,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062048,9,99,JAN,2020,2052,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062048,9,99,JAN,2021,2013,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062049,9,99,JAN,2019,1638,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062049,9,99,JAN,2020,1629,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062049,9,99,JAN,2021,1522,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062050,9,99,JAN,2019,1951,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062050,9,99,JAN,2020,1925,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062050,9,99,JAN,2021,1855,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062051,9,99,JAN,2019,520,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062051,9,99,JAN,2020,515,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062051,9,99,JAN,2021,507,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062052,9,99,JAN,2019,3035,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062052,9,99,JAN,2020,2996,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062052,9,99,JAN,2021,2902,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062053,9,99,JAN,2019,2520,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062053,9,99,JAN,2020,2492,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062053,9,99,JAN,2021,2466,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062054,9,99,JAN,2019,2128,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062054,9,99,JAN,2020,2083,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062054,9,99,JAN,2021,2018,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062055,9,99,JAN,2019,1353,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062055,9,99,JAN,2020,1353,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062055,9,99,JAN,2021,1297,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062056,9,99,JAN,2019,1165,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062056,9,99,JAN,2020,1153,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062056,9,99,JAN,2021,1110,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062057,9,99,JAN,2019,4607,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062057,9,99,JAN,2020,4528,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062057,9,99,JAN,2021,4457,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062058,9,99,JAN,2019,9991,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062058,9,99,JAN,2020,9937,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062058,9,99,JAN,2021,9804,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062059,9,99,JAN,2019,2958,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062059,9,99,JAN,2020,2939,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062059,9,99,JAN,2021,2845,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062060,9,99,JAN,2019,3054,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062060,9,99,JAN,2020,3013,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062060,9,99,JAN,2021,2920,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062061,9,99,JAN,2019,2201,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062061,9,99,JAN,2020,2190,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062061,9,99,JAN,2021,2129,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062062,9,99,JAN,2019,2078,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062062,9,99,JAN,2020,2021,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062062,9,99,JAN,2021,1944,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062063,9,99,JAN,2019,763,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062063,9,99,JAN,2020,731,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062063,9,99,JAN,2021,730,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062064,9,99,JAN,2019,3209,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062064,9,99,JAN,2020,3159,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062064,9,99,JAN,2021,3058,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062065,9,99,JAN,2019,1237,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062065,9,99,JAN,2020,1192,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062065,9,99,JAN,2021,1163,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062066,9,99,JAN,2019,875,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062066,9,99,JAN,2020,865,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062066,9,99,JAN,2021,867,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062067,9,99,JAN,2019,3661,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062067,9,99,JAN,2020,3634,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062067,9,99,JAN,2021,3577,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062068,9,99,JAN,2019,4025,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062068,9,99,JAN,2020,3961,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062068,9,99,JAN,2021,3845,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062069,9,99,JAN,2019,875,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062069,9,99,JAN,2020,868,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062069,9,99,JAN,2021,874,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062070,9,99,JAN,2019,10921,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062070,9,99,JAN,2020,10785,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062070,9,99,JAN,2021,10426,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062071,9,99,JAN,2019,4293,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062071,9,99,JAN,2020,4275,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062071,9,99,JAN,2021,4148,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062072,9,99,JAN,2019,617,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062072,9,99,JAN,2020,637,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062072,9,99,JAN,2021,642,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062073,9,99,JAN,2019,3741,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062073,9,99,JAN,2020,3661,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062073,9,99,JAN,2021,3536,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062074,9,99,JAN,2019,7677,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062074,9,99,JAN,2020,7701,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062074,9,99,JAN,2021,7665,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062075,9,99,JAN,2019,1504,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062075,9,99,JAN,2020,1458,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062075,9,99,JAN,2021,1435,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062076,9,99,JAN,2019,3401,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062076,9,99,JAN,2020,3357,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062076,9,99,JAN,2021,3307,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062077,9,99,JAN,2019,2918,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062077,9,99,JAN,2020,2851,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062077,9,99,JAN,2021,2779,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062078,9,99,JAN,2019,535,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062078,9,99,JAN,2020,512,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,062078,9,99,JAN,2021,493,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063001,9,99,JAN,2019,59133,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063001,9,99,JAN,2020,59004,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063001,9,99,JAN,2021,58334,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063002,9,99,JAN,2019,63072,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063002,9,99,JAN,2020,62808,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063002,9,99,JAN,2021,61861,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063003,9,99,JAN,2019,7686,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063003,9,99,JAN,2020,7691,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063003,9,99,JAN,2021,7640,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063004,9,99,JAN,2019,6939,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063004,9,99,JAN,2020,6960,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063004,9,99,JAN,2021,6940,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063005,9,99,JAN,2019,33993,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063005,9,99,JAN,2020,33756,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063005,9,99,JAN,2021,32750,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063006,9,99,JAN,2019,26042,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063006,9,99,JAN,2020,25844,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063006,9,99,JAN,2021,25436,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063007,9,99,JAN,2019,10081,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063007,9,99,JAN,2020,10009,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063007,9,99,JAN,2021,9845,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063008,9,99,JAN,2019,27412,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063008,9,99,JAN,2020,27205,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063008,9,99,JAN,2021,26309,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063009,9,99,JAN,2019,10103,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063009,9,99,JAN,2020,10051,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063009,9,99,JAN,2021,9810,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063010,9,99,JAN,2019,16242,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063010,9,99,JAN,2020,16084,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063010,9,99,JAN,2021,15715,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063011,9,99,JAN,2019,37425,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063011,9,99,JAN,2020,37226,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063011,9,99,JAN,2021,35908,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063012,9,99,JAN,2019,12429,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063012,9,99,JAN,2020,12072,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063012,9,99,JAN,2021,12204,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063013,9,99,JAN,2019,5278,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063013,9,99,JAN,2020,5190,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063013,9,99,JAN,2021,5111,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063014,9,99,JAN,2019,7100,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063014,9,99,JAN,2020,7080,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063014,9,99,JAN,2021,6937,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063015,9,99,JAN,2019,2436,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063015,9,99,JAN,2020,2483,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063015,9,99,JAN,2021,2464,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063016,9,99,JAN,2019,22035,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063016,9,99,JAN,2020,21868,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063016,9,99,JAN,2021,21598,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063017,9,99,JAN,2019,48132,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063017,9,99,JAN,2020,47716,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063017,9,99,JAN,2021,47489,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063018,9,99,JAN,2019,3221,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063018,9,99,JAN,2020,3208,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063018,9,99,JAN,2021,3112,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063019,9,99,JAN,2019,8028,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063019,9,99,JAN,2020,8012,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063019,9,99,JAN,2021,7802,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063020,9,99,JAN,2019,13813,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063020,9,99,JAN,2020,13561,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,063020,9,99,JAN,2021,13397,,,,,,,,,
